Paid Price,Postcode,Type,LSOA,total_floor_area_m2,Employment,Health,Crime,Income,Education,Address
573000,WD3 1HE,S,E01023851,75,31522,30828,30274,79463,51.1,24 TALBOT ROAD
550000,WD3 1JL,T,E01023849,70,32429,30258,20381,85999,51.1,17 BATCHWORTH HILL
860000,WD3 1NJ,D,E01023849,135,32429,30258,20381,85999,51.1,14 PLAITFORD CLOSE
1775000,WD3 4BH,D,E01023813,223,33452,32930,28353,79463,51.1,118 VALLEY ROAD
1430000,WD3 4BJ,D,E01023813,167,33452,32930,28353,79463,51.1,84 VALLEY ROAD
1075000,WD3 5PW,D,E01023815,103,32229,32747,32246,94706,51.1,CHARNWOOD COTTAGE OLD SHIRE LANE
910000,WD3 7BT,S,E01023851,136,31522,30828,30274,79463,51.1,64 NIGHTINGALE ROAD
630000,WD3 7DD,T,E01023852,107,31909,29174,21737,77010,51.1,72 TOWNFIELD
700000,WD3 8YL,D,E01023835,98,19974,21113,24249,67241,51.1,288 UXBRIDGE ROAD
700000,WD3 8YL,D,E01023835,98,19974,21113,24249,67241,51.1,308 UXBRIDGE ROAD
499500,WD4 8DR,S,E01023406,72,26940,26612,26480,59349,46.7,1 ROCKLIFFE AVENUE
665000,WD4 8EH,S,E01023406,104,26940,26612,26480,59349,46.7,16 MEADOW WAY
627500,WD4 8EW,T,E01023406,86,26940,26612,26480,59349,46.7,2 LANGLEY CRESCENT
240000,WD4 8HQ,F,E01023406,53,26940,26612,26480,59349,46.7,24 RIVERSIDE CLOSE
240000,WD4 8HQ,F,E01023406,53,26940,26612,26480,59349,46.7,29 RIVERSIDE CLOSE
1280000,WD4 9AE,D,E01023854,278,30107,32088,27330,78896,51.1,BUCKS HILL COTTAGE BUCKS HILL
460000,WD4 9AP,S,E01023854,62.93,30107,32088,27330,78896,51.1,RAMBLERS BUCKS HILL
715000,WD4 9HJ,T,E01023408,115,32926,33382,24867,59349,46.7,91 LANGLEY HILL
1175000,WD4 9LD,S,E01023378,158,26624,29273,26385,68845,46.7,LARKHALL RISE RUCKLERS LANE
1162500,WD5 0AZ,D,E01023802,258,27524,29133,26748,67840,51.1,18 ABBOTS ROAD
660000,WD5 0DH,T,E01023803,104,32169,31963,28895,67840,51.1,30 MANOR HOUSE GARDENS
771000,WD5 0DX,S,E01023804,185,17797,25711,17023,67840,51.1,66 SUMMERHOUSE WAY
326500,WD5 0EG,S,E01023802,85,27524,29133,26748,67840,51.1,8 MARLIN SQUARE
426000,WD5 0GF,T,E01023832,60,16414,20295,9138,71441,51.1,58 MALLARD ROAD
425000,WD5 0GN,T,E01023832,62,16414,20295,9138,71441,51.1,2 LINNET ROAD
420000,WD5 0HF,T,E01023831,93,26642,27644,14766,78896,51.1,16 ROSEHILL GARDENS
475000,WD5 0NH,S,E01023830,88,13145,13773,23058,71441,51.1,1 WADHAM ROAD
260000,WD5 0PT,F,E01023802,38,27524,29133,26748,67840,51.1,60 TYLERSFIELD
1200000,WD5 0QE,D,E01023807,150,13464,20189,15115,67840,51.1,STUD COTTAGE BEDMOND ROAD
527500,WD6 1AN,T,E01023537,106,19812,19215,14992,56359,51.2,12 WINTER WALK
740000,WD6 1BT,S,E01023530,105,6176,12104,4528,60271,51.2,8 GROSVENOR ROAD
731000,WD6 1FU,T,E01023537,122,19812,19215,14992,56359,51.2,53 HOLMESLEY ROAD
320000,WD6 1NL,F,E01023538,53,7698,7405,8139,56359,51.2,25 ELDON AVENUE
650000,WD6 1TR,S,E01023537,102,19812,19215,14992,56359,51.2,6 THRIFT FARM LANE
327000,WD6 1UF,F,E01023532,60,19483,25012,8355,60271,51.2,11 AUDLEY CLOSE
745000,WD6 1UZ,S,E01023532,147,19483,25012,8355,60271,51.2,21 CHANDOS ROAD
390000,WD6 2PL,T,E01023547,83,9394,11875,14530,57035,51.2,19 EASTON GARDENS
470000,WD6 2PX,S,E01023547,78,9394,11875,14530,57035,51.2,8 STANGATE CRESCENT
425000,WD6 4LD,T,E01023533,72,14617,16236,16517,60271,51.2,94 ROSSINGTON AVENUE
289250,WD6 4QE,T,E01023531,83,14764,15748,14926,60271,51.2,57 CROXDALE ROAD
850000,WD7 7EN,D,E01023524,154,33467,33270,31737,82070,51.2,115 NEWBERRIES AVENUE
1925000,WD7 7EP,D,E01023524,228,33467,33270,31737,82070,51.2,76 NEWBERRIES AVENUE
1430000,WD7 7ES,D,E01023524,143,33467,33270,31737,82070,51.2,1 CRAIGWEIL AVENUE
410000,WD7 7LW,F,E01023525,74,27663,31689,20039,82070,51.2,40 CRAIGMOUNT
315000,WD7 7NN,F,E01023526,70,33473,33520,31362,82070,51.2,FLAT 1 52 WATLING STREET
523000,WD7 8JY,T,E01023526,71,33473,33520,31362,82070,51.2,3 STATION ROAD
2090000,WD7 8PS,D,E01023524,321,33467,33270,31737,82070,51.2,44 THE RIDGEWAY
295000,WF1 2AF,S,E01011923,77,27328,24759,21522,47763,45,16 WHITEHALL CRESCENT
115000,WF1 2DR,F,E01011886,62,22663,21347,21895,54000,45,23 THE KILNS
255000,WF1 2DW,S,E01011920,73,17024,6537,3290,47763,45,96 CLIFF PARK AVENUE
380000,WF1 2FE,D,E01011886,106,22663,21347,21895,54000,45,52 ETON WALK
195000,WF1 2GD,T,E01011920,66,17024,6537,3290,47763,45,14 CARNFORTH AVENUE
185000,WF1 2HX,T,E01011884,78,31292,21565,23184,38219,45,3 THIRD AVENUE
160000,WF1 2JZ,S,E01011893,67,24138,12843,22985,48276,45,71 CHURCH LANE
156500,WF1 2LP,S,E01011896,72,12143,8709,11766,48276,45,12 ANDREW CRESCENT
105000,WF1 2LT,T,E01011896,48,12143,8709,11766,48276,45,590 LEEDS ROAD
250000,WF1 2LU,D,E01011896,104,12143,8709,11766,48276,45,683 LEEDS ROAD
188000,WF1 2PN,T,E01011897,104,5135,3592,4176,48276,45,511 LEEDS ROAD
158500,WF1 2PY,T,E01011884,76,31292,21565,23184,38219,45,5 EAST STREET
175000,WF1 2QB,T,E01011884,83,31292,21565,23184,38219,45,8 NEWTON GREEN
155000,WF1 2QP,F,E01011923,103,27328,24759,21522,47763,45,36 BOND STREET
240000,WF1 2QQ,S,E01011884,67,31292,21565,23184,38219,45,39 NEWTON CLOSE
145000,WF1 2UP,F,E01011920,65,17024,6537,3290,47763,45,54 ST CHRISTOPHERS WALK
225000,WF1 3EG,T,E01011895,89,17348,8536,24393,54101,45,32 MOUNTBATTEN CRESCENT
231000,WF1 3EN,S,E01011895,85,17348,8536,24393,54101,45,29 MOUNTBATTEN CRESCENT
237000,WF1 3EQ,S,E01011895,101,17348,8536,24393,54101,45,68 MOUNTBATTEN CRESCENT
281000,WF1 3FG,T,E01011912,83,4519,1710,48,38219,45,2 CARTWRIGHT DRIVE
170000,WF1 3HA,S,E01011895,88,17348,8536,24393,54101,45,11 ROYDS GROVE
170000,WF1 3LZ,T,E01011912,88,4519,1710,48,38219,45,78 PINDERFIELDS ROAD
265000,WF1 3PL,D,E01011912,79,4519,1710,48,38219,45,106 PINDERFIELDS ROAD
210000,WF1 3RF,T,E01011912,97,4519,1710,48,38219,45,7 COLLEGE GROVE
129950,WF1 4EX,F,E01011884,59,31292,21565,23184,38219,45,7 ST FAITHS MANOR
260000,WF1 4FB,S,E01011876,76,18085,12957,9598,51783,45,2 CASEY COURT
277000,WF1 4FF,D,E01011876,82,18085,12957,9598,51783,45,3 PILKINGTON CLOSE
300000,WF1 4FZ,S,E01011876,113,18085,12957,9598,51783,45,6 BLACKWELL CRESCENT
142500,WF1 4HE,S,E01011914,71,3130,4854,5694,38356,45,116 PARK LODGE LANE
113000,WF1 4JJ,F,E01011880,50,25545,19729,11575,51783,45,90 ROYAL TROON DRIVE
110000,WF1 4LD,T,E01011913,62,8219,4916,3440,38219,45,18 DENSTONE STREET
118000,WF1 4LE,T,E01011913,93,8219,4916,3440,38219,45,17 TRILBY STREET
175000,WF1 4QX,S,E01011910,70,1990,936,1294,38356,45,77 IRWIN CRESCENT
300000,WF1 4SE,T,E01011884,134,31292,21565,23184,38219,45,10 CHALONER GROVE
280000,WF1 4SL,T,E01011884,130,31292,21565,23184,38219,45,3 TUKE GROVE
320000,WF1 4TD,D,E01011909,124,10131,12844,9929,38356,45,11 BARLEYCORN CLOSE
210000,WF1 4TL,D,E01011909,69,10131,12844,9929,38356,45,39 FOREST CLOSE
125000,WF1 5AX,T,E01011944,57,7543,6355,2965,38876,45,45 BOWMAN STREET
80000,WF1 5DH,F,E01011908,42,11534,8686,4481,38876,45,15 TEMPLE COURT
240500,WF1 5FJ,S,E01011917,86,2920,2551,479,38876,45,2 LITTLE WOOD CRESCENT
252500,WF1 5JY,S,E01011908,90,11534,8686,4481,38876,45,15 BELLE ISLE AVENUE
202000,WF1 5LG,T,E01011908,80,11534,8686,4481,38876,45,80 WOODCOCK STREET
116900,WF2 0BL,S,E01011892,88,10784,6336,11229,46338,45,6 MARION GROVE
250000,WF2 0BU,S,E01011889,81,31617,24166,16492,46338,45,7 LINDALE GROVE
250000,WF2 0BU,S,E01011889,81,31617,24166,16492,46338,45,27 LINDALE GROVE
140000,WF2 0DU,T,E01011924,79,16571,14132,6939,47763,45,14 SILCOATES STREET
95000,WF2 0DZ,T,E01011924,59,16571,14132,6939,47763,45,72 LINCOLN STREET
145000,WF2 0ED,T,E01011925,90,3384,3433,4309,47763,45,125 LINCOLN STREET
150000,WF2 0ET,S,E01011925,70,3384,3433,4309,47763,45,3 WALNUT CRESCENT
190000,WF2 0GS,T,E01011889,58,31617,24166,16492,46338,45,6 WHITWELL CLOSE
70000,WF2 0UE,F,E01011924,37,16571,14132,6939,47763,45,25 BLACKTHORN WAY
390000,WF2 6AW,D,E01011945,108,20923,16463,12022,68435,45,9 BEECHFIELD
392500,WF2 6BG,S,E01011948,149,31368,25502,30179,68435,45,399 BARNSLEY ROAD
415000,WF2 6DB,D,E01011939,127,30519,23032,9535,68435,45,31 WOODLAND DRIVE
317000,WF2 6RW,D,E01011947,67,29870,22933,32024,68435,45,7 STILLWELL GARTH
317000,WF2 6RW,D,E01011947,67,29870,22933,32024,68435,45,2 STILLWELL GARTH
645000,WF2 6SU,D,E01011948,178,31368,25502,30179,68435,45,39 WOODTHORPE PARK DRIVE
495000,WF2 7DS,S,E01011945,140,20923,16463,12022,68435,45,151 MANYGATES LANE
170000,WF2 7EW,S,E01011940,71,6721,6023,5685,47083,45,34 KETTLETHORPE ROAD
102000,WF2 7NG,S,E01011945,42,20923,16463,12022,68435,45,6 MAGNA GROVE
136000,WF2 7PZ,S,E01011943,82,6041,4555,6347,47083,45,171 WHARNCLIFFE ROAD
136000,WF2 7PZ,S,E01011943,82,6041,4555,6347,47083,45,138 WHARNCLIFFE ROAD
350400,WF2 7QT,D,E01011943,101.14,6041,4555,6347,47083,45,14 SHERWOOD DRIVE
84000,WF2 7QZ,T,E01011898,66,10475,6448,10436,38876,45,14 FOLJAMBE STREET
155000,WF2 8AQ,S,E01011922,77,1608,414,365,40312,45,130 BROADWAY
188000,WF2 8DR,S,E01011902,79,13576,9405,6459,42927,45,13 TEW STREET
325000,WF2 8EA,D,E01011902,116,13576,9405,6459,42927,45,6 HORNE STREET
190000,WF2 8EJ,S,E01011922,75,1608,414,365,40312,45,103 ST OSWALD ROAD
130000,WF2 8HL,S,E01011901,80,2710,2650,4678,40312,45,40 CHANTRY ROAD
355000,WF2 8JS,D,E01011905,94,28983,21000,18039,42927,45,77 CUMBRIAN WAY
220000,WF2 8QF,S,E01011907,87,5691,6956,1156,42927,45,133 THORNES ROAD
280000,WF2 8QQ,S,E01011905,103,28983,21000,18039,42927,45,46 MOUNT CRESCENT
74000,WF2 8SS,F,E01011907,50,5691,6956,1156,42927,45,74 LAWEFIELD LANE
100000,WF2 8TD,T,E01011907,49.6,5691,6956,1156,42927,45,9 BRIGHTON STREET
360000,WF2 8UR,D,E01011905,133,28983,21000,18039,42927,45,1 FAIRWAY VIEW
235000,WF2 8YG,D,E01011922,89,1608,414,365,40312,45,9 AIREDALE HEIGHTS
140000,WF2 9BA,T,E01011919,89,7747,5349,2515,46338,45,2 CLEMENT STREET
278500,WF2 9DA,S,E01011921,127,11318,7294,5292,46338,45,37 ASHLEIGH AVENUE
160000,WF2 9JY,T,E01011921,68,11318,7294,5292,46338,45,45 BEECHWOOD AVENUE
155000,WF2 9LH,S,E01011921,60,11318,7294,5292,46338,45,28 FLANSHAW GROVE
182000,WF2 9PH,S,E01011919,72,7747,5349,2515,46338,45,63 RUFFORD STREET
190000,WF2 9SY,D,E01011920,109,17024,6537,3290,47763,45,4 THE ROWICK
285000,WF2 9SZ,S,E01011919,147,7747,5349,2515,46338,45,33 THE POINT
109250,WF2 9UE,F,E01011892,49,10784,6336,11229,46338,45,22 WEAVERS CHASE
109250,WF2 9UE,F,E01011892,49,10784,6336,11229,46338,45,43 WEAVERS CHASE
126000,WF2 9UF,T,E01011892,50,10784,6336,11229,46338,45,12 HEDDLE RISE
262000,WF5 0AY,S,E01011796,79,24461,19060,23001,46266,45,2 GREEN PARK AVENUE
170000,WF5 0DB,T,E01011796,66,24461,19060,23001,46266,45,70 SOWOOD AVENUE
265000,WF5 0DR,S,E01011793,64,16583,11542,10304,46266,45,5 BARMBY CRESCENT
300000,WF5 0EF,S,E01011793,120,16583,11542,10304,46266,45,36 SOUTH PARADE
202500,WF5 0LB,S,E01011795,99,8051,5519,12735,46266,45,246 STATION ROAD
178400,WF5 0LR,T,E01011794,62,8846,8298,9170,46266,45,1 CHARLES STREET
260000,WF5 0PF,D,E01011793,75,16583,11542,10304,46266,45,71 TEALL COURT
260000,WF5 0PF,D,E01011793,75,16583,11542,10304,46266,45,28 TEALL COURT
250000,WF5 0PX,S,E01011827,87,22937,14957,17827,46726,45,45 ATHOLD DRIVE
190000,WF5 0QT,S,E01011832,78,10563,5311,12493,49317,45,28 SUNNYDALE ROAD
176000,WF5 0RZ,S,E01011827,67,22937,14957,17827,46726,45,57 BROADOWLER LANE
337500,WF5 0SH,D,E01011796,87,24461,19060,23001,46266,45,22 GRANGE DRIVE
250000,WF5 0SW,S,E01011794,87,8846,8298,9170,46266,45,32 CAVEWELL GARDENS
279500,WF5 8AZ,S,E01011830,87,8311,5413,3831,49317,45,3 SOUTHDALE ROAD
205000,WF5 8DJ,S,E01011826,72,22815,18021,20060,46726,45,3 WILMAN DRIVE
299950,WF5 8DQ,S,E01011831,93,9390,8772,7227,49317,45,156 KINGSWAY
335000,WF5 8DU,S,E01011826,191,22815,18021,20060,46726,45,169 KINGSWAY
235000,WF5 8HQ,S,E01011831,74,9390,8772,7227,49317,45,21 NETTLETON STREET
275000,WF5 8HT,D,E01011833,100,17699,17053,17045,49317,45,50 BIRCHEN AVENUE
310000,WF5 8JL,T,E01011833,114,17699,17053,17045,49317,45,THORNCLIFFE HOUSE RUNTLINGS LANE
155000,WF5 8JW,T,E01011831,55,9390,8772,7227,49317,45,21 MARLBOROUGH STREET
184000,WF5 8LH,T,E01011829,53,22100,13486,17228,49317,45,20 BROOMCROFT ROAD
225000,WF5 8LL,T,E01011829,112,22100,13486,17228,49317,45,19 GUILDFORD STREET
183000,WF5 8LX,T,E01011829,76,22100,13486,17228,49317,45,6 HEALEY VIEW
215000,WF5 8NA,S,E01011829,70,22100,13486,17228,49317,45,14 HEALEY DRIVE
105000,WF5 9EB,D,E01011828,91,21156,18454,13502,46726,45,TEMPERANCE VILLA EDEN AVENUE
145000,WF5 9ER,S,E01011825,58,23624,16796,19127,46726,45,9 WYCLIFFE STREET
250000,WF5 9JL,D,E01011831,102,9390,8772,7227,49317,45,20 MOORCROFT
230000,WF5 9LA,T,E01011825,98,23624,16796,19127,46726,45,1 HIGHFIELD COURT
195000,WF5 9LJ,S,E01011831,73,9390,8772,7227,49317,45,7 HOWARD STREET
133500,WF5 9NB,T,E01011828,53,21156,18454,13502,46726,45,21 DENHOLME DRIVE
198000,WF5 9PP,S,E01011824,82,8167,4210,5318,46726,45,21 HILLCREST AVENUE
375000,WF5 9UE,D,E01011824,189,8167,4210,5318,46726,45,7 GRESLEY WOOD COURT
159000,WF6 1HX,S,E01011821,74,8940,6370,6371,45829,45,4 HANSON AVENUE
135000,WF6 1JF,S,E01011813,72,4617,1732,4741,37718,45,94 QUEEN ELIZABETH DRIVE
151500,WF6 1LD,S,E01011816,81,4806,4275,3612,37718,45,53 HAWTHORNE MOUNT
364000,WF6 1NT,D,E01011821,106,8940,6370,6371,45829,45,27 SNYDALE ROAD
135000,WF6 1QH,S,E01011820,76,16558,9315,8929,45829,45,23 EASTFIELD GROVE
132500,WF6 1QZ,T,E01011758,90,11222,7449,18879,45829,45,2 RENFIELD GROVE
180500,WF6 1UY,S,E01011812,94,27950,24901,25111,45829,45,4 OAKLAND HILLS
113500,WF6 1WD,F,E01011812,55,27950,24901,25111,45829,45,48 GLENEAGLES DRIVE
113500,WF6 1WD,F,E01011812,55,27950,24901,25111,45829,45,38 GLENEAGLES DRIVE
205000,WF6 1WG,S,E01011812,88.2,27950,24901,25111,45829,45,7 ROSEMOUNT DRIVE
283500,WF6 2DY,D,E01011819,112,13137,7744,1843,37718,45,21 FREESTON DRIVE
290000,WF6 2HG,D,E01011820,94,16558,9315,8929,45829,45,37 ASHFIELD STREET
75000,WF6 2HJ,T,E01011820,72,16558,9315,8929,45829,45,70 GLADSTONE STREET
329000,WF6 2LA,S,E01011879,123,18816,10271,15623,50242,45,13 PATIENCE LANE
120000,WF6 2LW,S,E01011882,57,21076,17138,23414,50242,45,10 CORONATION AVENUE
350000,WF6 2NE,D,E01011882,120,21076,17138,23414,50242,45,50 STATION ROAD
230000,WF6 2RT,D,E01011821,60,8940,6370,6371,45829,45,2 BROOKFIELD COURT
201000,WF6 2SX,S,E01011883,59,13184,8479,26870,50242,45,5 CLAYTON PLACE
118000,WF8 1DX,T,E01011840,65,6788,5055,6973,40165,45,80 FRIARWOOD LANE
255000,WF8 1LA,D,E01011834,90,11754,4419,9157,42131,45,59 LADYBALK LANE
320000,WF8 1ST,D,E01011844,98,26283,14863,29361,49488,45,9 PROVIDENCE GREEN
310000,WF8 1TD,D,E01011844,90,26283,14863,29361,49488,45,4 ABBEY MEWS
335000,WF8 1TS,D,E01011844,117,26283,14863,29361,49488,45,18 ROSEWOOD DRIVE
182000,WF8 2EB,S,E01011839,66,15371,11200,8055,49488,45,28 SPRINGFIELD AVENUE
195000,WF8 2EJ,S,E01011838,84,2368,974,605,42131,45,53 CROMWELL CRESCENT
175000,WF8 2LE,S,E01011835,70,25042,16431,16902,49488,45,50 BEXHILL CLOSE
150000,WF8 2NB,S,E01011843,79,7221,6736,4448,49488,45,38 HOLMFIELD CLOSE
264000,WF8 2RN,D,E01011853,111,5586,6005,11957,40165,45,14 THE WOODLANDS
135000,WF8 2SH,S,E01011837,88,6030,6266,793,42131,45,2 STARWORT CLOSE
348000,WF8 2UG,D,E01011843,139,7221,6736,4448,49488,45,3 HAMPSHIRE CLOSE
220000,WF8 2UH,D,E01011843,70,7221,6736,4448,49488,45,6 CANTERBURY COURT
388000,WF8 2UP,D,E01011843,116,7221,6736,4448,49488,45,12 CHATSWORTH AVENUE
388000,WF8 2UP,D,E01011843,116,7221,6736,4448,49488,45,24 CHATSWORTH AVENUE
315000,WF8 2UU,D,E01011844,159,26283,14863,29361,49488,45,11 CAVENDISH AVENUE
180000,WF8 2UY,S,E01011836,55,13677,9344,11799,49488,45,4 THE COURTYARD
365000,WF8 2UZ,D,E01011836,111,13677,9344,11799,49488,45,20 DANDY MILL VIEW
345000,WF8 2YJ,D,E01011839,112,15371,11200,8055,49488,45,29 CONQUEROR WAY
285000,WF8 2YN,D,E01011839,95,15371,11200,8055,49488,45,1 GARRISON VIEW
475000,WF8 3QS,D,E01011846,201,17430,11176,13367,53208,45,35A HARDWICK ROAD
282000,WF8 3RE,D,E01011845,54,29551,24281,31978,53208,45,5 WENT FOLD
220000,WF8 4BA,S,E01011842,89,927,961,1191,42131,45,21 ST OSWALD AVENUE
170000,WF8 4DL,S,E01011851,120,6533,4999,6828,53208,45,16 BANKS AVENUE
192500,WF8 4DZ,T,E01011851,120,6533,4999,6828,53208,45,106 WAKEFIELD ROAD
265000,WF8 4GF,S,E01011841,92,16559,9447,8226,42131,45,27 BATTLE GROVE
137000,WF8 4HW,T,E01011851,183,6533,4999,6828,53208,45,39 WAKEFIELD ROAD
275000,WF8 4NL,S,E01011845,116,29551,24281,31978,53208,45,1 BULL STYLE ROAD
257995,WF8 4SP,S,E01011841,105,16559,9447,8226,42131,45,86 PRINCES DRIVE
257995,WF8 4SP,S,E01011841,105,16559,9447,8226,42131,45,84 PRINCES DRIVE
257995,WF8 4SP,S,E01011841,105,16559,9447,8226,42131,45,80 PRINCES DRIVE
257995,WF8 4SP,S,E01011841,105,16559,9447,8226,42131,45,78 PRINCES DRIVE
390000,WF8 4SQ,D,E01011834,128,11754,4419,9157,42131,45,2 ILBERTS WAY
410000,WF8 4ST,D,E01011834,132,11754,4419,9157,42131,45,11 GASCOIGNE CLOSE
335000,WF8 4SZ,D,E01011841,122,16559,9447,8226,42131,45,17 SHORTWALL COURT
390000,WF8 4TE,D,E01011841,141,16559,9447,8226,42131,45,2 STUBBS CLOSE
200000,WN1 2AT,S,E01006375,166,19279,7719,6455,42819,43.1,62 DICCONSON STREET
100000,WN1 2BX,S,E01006375,93,19279,7719,6455,42819,43.1,30 WRIGHTINGTON STREET
537000,WN1 2DL,S,E01006375,243,19279,7719,6455,42819,43.1,66 SWINLEY ROAD
280000,WN1 2DR,S,E01006375,136,19279,7719,6455,42819,43.1,94 HORNBY STREET
174000,WN1 2EB,S,E01006375,100,19279,7719,6455,42819,43.1,22 SWINLEY LANE
150000,WN1 2HH,T,E01006373,69,27416,22946,26580,46424,43.1,21 HOLME TERRACE
118000,WN1 2HL,T,E01006373,76,27416,22946,26580,46424,43.1,23 ALFRED STREET
118000,WN1 2HL,T,E01006373,76,27416,22946,26580,46424,43.1,8 ALFRED STREET
118000,WN1 2HL,T,E01006373,76,27416,22946,26580,46424,43.1,19 ALFRED STREET
225000,WN1 2HU,S,E01006374,76,27848,22625,17728,46424,43.1,7 LESSINGHAM AVENUE
315000,WN1 2PJ,S,E01006373,129,27416,22946,26580,46424,43.1,115 MESNES ROAD
365000,WN1 2PN,S,E01006373,240,27416,22946,26580,46424,43.1,6 ST MALO ROAD
640000,WN1 2QY,D,E01006372,173,30718,18586,29434,46424,43.1,321 WIGAN LANE
640000,WN1 2QY,D,E01006372,173,30718,18586,29434,46424,43.1,295 WIGAN LANE
55000,WN1 2SF,T,E01006232,151,28899,21430,20895,46423,43.1,2 THE ALMS HOUSES HALL LANE
150000,WN1 3BH,T,E01006306,90,1098,720,832,29877,43.1,176 DARLINGTON STREET EAST
335000,WN1 3HL,D,E01006307,109,5006,3854,4259,29877,43.1,14 LOCKS VIEW
198000,WN1 3LU,T,E01006386,79,36,26,34,29877,43.1,21 VAUXHALL ROAD
101500,WN1 3PZ,T,E01006387,65,7625,3036,10485,29877,43.1,65 NORTHUMBERLAND STREET
140000,WN1 3UZ,S,E01006390,70,7704,5478,6517,46424,43.1,51A BRADSHAW STREET
95000,WN1 3XT,T,E01006390,72,7704,5478,6517,46424,43.1,16 WALLACE LANE
135000,WN1 3XU,T,E01006390,79,7704,5478,6517,46424,43.1,4 LAMB STREET
150000,WN1 3XX,S,E01006387,89,7625,3036,10485,29877,43.1,15 MOORE STREET
150000,WN1 3XX,S,E01006387,89,7625,3036,10485,29877,43.1,7 MOORE STREET
175000,WN1 3YB,S,E01006389,70,17160,12328,16225,44310,43.1,10 TINWALD PLACE
152000,WN2 1HN,S,E01006388,72,9563,5501,7215,44310,43.1,176 ASHBOURNE AVENUE
186000,WN2 1HU,S,E01006388,67,9563,5501,7215,44310,43.1,3 GRAY CLOSE
186000,WN2 1HU,S,E01006388,67,9563,5501,7215,44310,43.1,25 GRAY CLOSE
69000,WN2 3LN,T,E01006272,119,9090,1712,2115,39711,43.1,78 CHAPEL GREEN ROAD
145000,WN3 5BJ,S,E01006349,81,17786,9573,6367,37469,43.1,21 SWAN MEADOW ROAD
71000,WN3 5HF,F,E01006349,52,17786,9573,6367,37469,43.1,8 REDNAL WALK
165000,WN3 5HX,S,E01006406,63,13336,13524,16277,41738,43.1,11 BURNS CLOSE
170000,WN3 5JJ,S,E01006407,81,21242,13320,23494,41738,43.1,12 GRANT ROAD
160000,WN3 5JU,S,E01006406,90,13336,13524,16277,41738,43.1,20 AIRTON PLACE
200000,WN3 5NH,S,E01006407,75,21242,13320,23494,41738,43.1,115 CARR LANE
245000,WN3 5QD,S,E01006409,98,20799,18040,30296,41738,43.1,5 CRANFIELD ROAD
245000,WN3 5QD,S,E01006409,98,20799,18040,30296,41738,43.1,9 CRANFIELD ROAD
187000,WN3 5QG,S,E01006409,74,20799,18040,30296,41738,43.1,102 CRANFIELD ROAD
120000,WN3 5QJ,T,E01006410,43,21379,15345,23301,41738,43.1,13 NAVENBY ROAD
215000,WN3 5RA,S,E01006408,99,5848,6388,8419,41738,43.1,300 POOLSTOCK LANE
180000,WN3 5RB,S,E01006408,85,5848,6388,8419,41738,43.1,341 POOLSTOCK LANE
117500,WN3 5YD,D,E01006411,55,367,973,717,37469,43.1,17 WORSLEY MESNES DRIVE
335000,WN3 6BS,D,E01006400,127,26860,21672,31361,54430,43.1,4 BLUNDELLS COURT
270000,WN3 6DX,D,E01006394,72,25696,21910,29084,54430,43.1,18 QUANTOCK CLOSE
183000,WN3 6ED,S,E01006394,82,25696,21910,29084,54430,43.1,38 HOLMES HOUSE AVENUE
215000,WN3 6EE,S,E01006393,97,21139,18798,18231,54430,43.1,64 HOLMES HOUSE AVENUE
205000,WN3 6ET,S,E01006402,84,28457,20973,33560,54430,43.1,13 BANHAM AVENUE
375000,WN3 6GJ,D,E01006400,147,26860,21672,31361,54430,43.1,60 FINDLEY COOK ROAD
240000,WN3 6HD,D,E01006402,91,28457,20973,33560,54430,43.1,14 NORTHWOLD CLOSE
165000,WN3 6LF,T,E01006394,67,25696,21910,29084,54430,43.1,22 SHEFFORD CRESCENT
165000,WN3 6LF,T,E01006394,67,25696,21910,29084,54430,43.1,7 SHEFFORD CRESCENT
165000,WN3 6LF,T,E01006394,67,25696,21910,29084,54430,43.1,32 SHEFFORD CRESCENT
295000,WN3 6LU,D,E01006395,84,31199,24946,29653,54430,43.1,13 BYFLEET CLOSE
120000,WN3 6QQ,T,E01006408,76,5848,6388,8419,41738,43.1,518 WARRINGTON ROAD
216000,WN3 6RS,S,E01006403,92,21971,18244,24159,54430,43.1,5 WELBECK ROAD
185000,WN3 6SW,S,E01006403,93,21971,18244,24159,54430,43.1,6 DENFORD CLOSE
135000,WN3 6TE,T,E01006393,43,21139,18798,18231,54430,43.1,27 KIRKSTILE CRESCENT
151000,WN5 0QW,S,E01006361,76,776,1107,5026,32392,43.1,35 HAMPDEN PLACE
122500,WN5 8DJ,T,E01006359,70,4009,2220,4754,36606,43.1,122 ENFIELD STREET
119950,WN5 8EU,T,E01006354,64,4289,644,5983,36606,43.1,5 SLEDBROOK STREET
114000,WN5 9BG,T,E01006352,81,8003,3493,3813,37469,43.1,42 ARGYLL STREET
264000,WN5 9DD,S,E01006353,149,12144,10761,9228,36606,43.1,384 ORMSKIRK ROAD
138500,WN5 9DX,T,E01006352,75,8003,3493,3813,37469,43.1,29 REEDSMERE CLOSE
138500,WN5 9DX,T,E01006352,75,8003,3493,3813,37469,43.1,5 REEDSMERE CLOSE
210000,WN5 9HA,S,E01006353,83,12144,10761,9228,36606,43.1,14 NEWLAND AVENUE
120000,WN5 9HB,T,E01006355,79,11470,8139,9497,36606,43.1,34 TUNSTALL LANE
